Text,is_rule,ID,metadata
Each column and wall shall be supplied with continuous vertical ties from the foundations to the roof level.,1,,{'ID': '194_Finnish_StabilityOfStructures'}
Edge columns and walls shall be tied to every floor and roof.,1,,{'ID': '186_Finnish_StabilityOfStructures'}
"Entrances and passageways to playgrounds and recreation areas used in the wintertime, as well as street areas surrounding the building and other public areas, must be protected from snow and ice falling from the roof of the building using snow barriers, taking into account the pitch of the roof.",1,,{'ID': '96_Finnish_SafetyOfUse'}
Fixed or linked seats must be arranged as rows of seating with an access route on the side of the rows.,1,,{'ID': '107_Finnish_SafetyOfUse'}
For continuing horizontal structures the loaded area shall be calculated span by span.,1,,{'ID': '12_Finnish_StabilityOfStructures'}
"For large roofs, where the smaller horizontal dimension of the roof is 50 m or more, and the topography is windswept, the value of the exposure coefficient shall be at least 1.",1,,{'ID': '61_Finnish_StabilityOfStructures'}
"If parking spaces are provided for a building, an adequate number of them, but at least one, shall be intended for the use of a person with mobility and functional impairment.",1,,{'ID': '12_Finnish_Accessibility'}
"If the internal ties must be centred on the supporting line, the minimum value of the tie force, 10 kN, will also be applied to internal ties.",1,,{'ID': '180_Finnish_StabilityOfStructures'}
"If the internal ties must be centred on the supporting line, the minimum value of the tie force, 70 kN, will also be applied to internal ties.",1,,{'ID': '179_Finnish_StabilityOfStructures'}
"If there are more than 60 chairs in a space, they must be linked to one another in at least four groups, unless the chairs are placed around tables.",1,,{'ID': '106_Finnish_SafetyOfUse'}
"In addition, on both sides of the toilet seat there shall be a free space of at least 800 millimetres.",1,,{'ID': '55_Finnish_Accessibility'}
"In addition, on one side of the toilet seat there shall be a free space of at least 800 millimetres.",1,,{'ID': '44_Finnish_Accessibility'}
"In buildings more than 9 metres and at most 28 metres in height, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than 28 metres in height, these must be accessible via the interior.",1,,{'ID': '126_Finnish_SafetyOfUse'}
"In dwellings and other premises that are used by children, restrictors must be installed on windows and other openings where there may be a danger of falling, and these must be such that they limit the easy opening of the window to 100 millimetres.",1,,{'ID': '80_Finnish_SafetyOfUse'}
"In rooms with no fixed seats or furnishings, the number of persons shall be calculated to be two persons per square metre.",1,,{'ID': '103_Finnish_SafetyOfUse'}
"In spaces intended for more than 60 persons, the width of the access route must be at least 1,200 millimetres.",1,,{'ID': '116_Finnish_SafetyOfUse'}
Joints between vertical and horizontal structures shall always be designed without a reduction factor.,1,,{'ID': '13_Finnish_StabilityOfStructures'}
Ladders and other structural elements at emergency exits and service routes must be designed and constructed so that they can also be used in an emergency situation.,1,,{'ID': '82_Finnish_SafetyOfUse'}
"Parapets in categories A to E and panel parts of walls acting as parapets, as well as their fasteners, shall be designed to the concentrated load Qk = 0.3 kN acting on a random spot.",1,,{'ID': '30_Finnish_StabilityOfStructures'}
Seats must be fixed to a base if the floor of the seating area is sloped or if there are level differences between the floors of the respective rows of seats.,1,,{'ID': '105_Finnish_SafetyOfUse'}
The access route in the seating area or standing auditorium must be directly accessible from the end of each row.,1,,{'ID': '114_Finnish_SafetyOfUse'}
The breaking of a glass structure or other light-permeable structure of a building must not cause a danger of falling or a danger of injury from fragments falling onto persons below.,1,,{'ID': '67_Finnish_SafetyOfUse'}
"The clear width of the door and opening leading to room spaces of a non-residential building as well as to residential rooms of a residential building, necessary spaces serving residence and spaces serving the use of the building shall be at least 800 millimetres.",1,,{'ID': '19_Finnish_Accessibility'}
The depth of standing rows must be at least half a metre.,1,,{'ID': '111_Finnish_SafetyOfUse'}
"The driveway and parking area at a plot or building site must be separated from pedestrian, play and recreation areas.",1,,{'ID': '87_Finnish_SafetyOfUse'}
"The free height from the ground or from the surface of a driveway or walkway of the lower edge of a structural element, device or equipment protruding from the building, such as a balcony, bay window, sign, lighting device or awning, must be at least 2.2 metres, unless the area is protected so as to prevent the danger of collision.",1,,{'ID': '99_Finnish_SafetyOfUse'}
"The free opening of the vertical hatch or window of an emergency exit must be at least 600 millimetres in height and 500 millimetres in width; however, the sum of these must be at least 1,500 millimetres.",1,,{'ID': '83_Finnish_SafetyOfUse'}
The inaccuracies of the crane wheels should be determined together with the crane supplier.,1,,{'ID': '229_Finnish_StabilityOfStructures'}
The load shall be stated on this sign in kg/m2.,1,,{'ID': '22_Finnish_StabilityOfStructures'}
The opening of a horizontal hatch must be at least 600 x 600 millimetres.,1,,{'ID': '84_Finnish_SafetyOfUse'}
The slope of the floor surface in the seating area and access route may not exceed 8 per cent (1:12.5).,1,,{'ID': '119_Finnish_SafetyOfUse'}
The width of access routes in assembly areas with a maximum capacity of 60 persons must be at least 900 millimetres.,1,,{'ID': '115_Finnish_SafetyOfUse'}
Their glazing must be made of safety glass.,1,,{'ID': '70_Finnish_SafetyOfUse'}
"When a warning sign is not posted, the areas shall be designed to an axle load Qk and also to an axle group load equal to 190 kN.",1,,{'ID': '25_Finnish_StabilityOfStructures'}
"Windows, glass walls and glass doors into which there is a danger of collision must be marked in such a way that they can be easily noticed.",1,,{'ID': '69_Finnish_SafetyOfUse'}
"A glass structure or other light-permeable structure, along with its mountings, must withstand the load to which it is normally subject, unless the structure is protected by a fixed collision barrier.",1,,{'ID': '68_Finnish_SafetyOfUse'}
A handrail and its ending must be shaped safely and must continue past the start and end points of the structure.,1,,{'ID': '57_Finnish_SafetyOfUse'}
"A non-residential building shall, considering the intended use and functional units of the building and distances in the building, have an adequate number of appropriately located toilet facilities which are suitable for users of wheelchairs and walking frames with wheels.",1,,{'ID': '51_Finnish_Accessibility'}
"A roof with a pitch greater than 1:8 must be constructed making appropriate use of walkways, roof ladders, safety ladders, roof stairs, roof treads and foot rails.",1,,{'ID': '125_Finnish_SafetyOfUse'}
"A safe and marked access route must be reserved for pedestrians in connection with vehicle traffic and goods transport routes, doors and gates in the yards of buildings other than single-family houses, if pedestrian traffic through them is necessary.",1,,{'ID': '132_Finnish_SafetyOfUse'}
"A sewer installed in the ground shall withstand the load imposed by soil, soil corrosion as well as subsidence of soil.",1,,{'ID': '144_Finnish_Health-WaterAndSewerage'}
A stack vent located in cold premises shall be thermally insulated.,1,,{'ID': '136_Finnish_Health-WaterAndSewerage'}
A unit that contains both living accommodation and space for commercial purposes (e.g. for a workshop or office) should be treated as a dwelling if the commercial part can be reverted to domestic use.,1,,{'ID': '7_UK_DocF_V1_Ventilation'}
Account should be taken of outside noise when considering whether openable windows are appropriate for purge ventilation.,1,,{'ID': '24_UK_DocF_V1_Ventilation'}
"An area with a potentially flammable or explosive atmosphere must not be located in a building where there are dwellings, accommodation premises, institutions or assembly and business premises.",1,,{'ID': '56_Finnish_FireSafety'}
"Any abrupt level differences of over 0.7 metres and any precipices located in the vicinity of common play and recreation areas associated with buildings with more than two dwellings must be indicated by appropriate barriers or suitable planted areas, or outfitted with a base that cushions any fall.",1,,{'ID': '92_Finnish_SafetyOfUse'}
